ID,DR,G,ND,WD,other
ID_O1E4O0,0,0,0,0,0
ID_8AZ7V6,0,0,0,0,0
ID_EIYM9S,0,0,0,0,0
ID_G2LK9K,0,0,0,0,0
ID_REXFMG,0,0,0,0,0
ID_1R40Y0,0,0,0,0,0
ID_Y0184I,0,0,0,0,0
ID_A8VW9E,0,0,0,0,0
ID_K3E4VB,0,0,0,0,0
ID_M3L2PD,0,0,0,0,0
ID_LGYEIL,0,0,0,0,0
ID_8U1SWH,0,0,0,0,0
ID_VPC3H9,0,0,0,0,0
ID_KZDXJS,0,0,0,0,0
ID_4S9DSK,0,0,0,0,0
ID_IDCXMF,0,0,0,0,0
ID_7P4EXH,0,0,0,0,0
ID_7ZMG43,0,0,0,0,0
ID_42BKHO,0,0,0,0,0
ID_EMH51T,0,0,0,0,0
ID_N4NF30,0,0,0,0,0
ID_4MHWW9,0,0,0,0,0
ID_OBEMWU,0,0,0,0,0
ID_0V1UKO,0,0,0,0,0
ID_CPTU3Q,0,0,0,0,0
ID_QAOXFN,0,0,0,0,0
ID_FOOEEE,0,0,0,0,0
ID_3BCB4D,0,0,0,0,0
ID_H4ROBH,0,0,0,0,0
ID_LR5JFA,0,0,0,0,0
ID_UUWZ0L,0,0,0,0,0
ID_F8RIT2,0,0,0,0,0
ID_Y6DD96,0,0,0,0,0
ID_JSFQDX,0,0,0,0,0
ID_WZQYM5,0,0,0,0,0
ID_IIQJ6X,0,0,0,0,0
ID_LKT7JM,0,0,0,0,0
ID_EUCDQF,0,0,0,0,0
ID_SJ0AA3,0,0,0,0,0
ID_DUVQWO,0,0,0,0,0
ID_147YGT,0,0,0,0,0
ID_35HH8D,0,0,0,0,0
ID_1VNLR5,0,0,0,0,0
ID_WOQR9A,0,0,0,0,0
ID_T1V5XW,0,0,0,0,0
ID_3AM8IK,0,0,0,0,0
ID_RAUW1S,0,0,0,0,0
ID_IN80W8,0,0,0,0,0
ID_4JVFTS,0,0,0,0,0
ID_FSNNZT,0,0,0,0,0
ID_SPLGWC,0,0,0,0,0
ID_WL25UW,0,0,0,0,0
ID_KU5HOB,0,0,0,0,0
ID_9XRWXL,0,0,0,0,0
ID_EHP39I,0,0,0,0,0
ID_UX5X25,0,0,0,0,0
ID_JNNXYU,0,0,0,0,0
ID_JDMT9T,0,0,0,0,0
ID_Z73N8G,0,0,0,0,0
ID_NFLXDM,0,0,0,0,0
ID_IV0GY6,0,0,0,0,0
ID_LMIX2Y,0,0,0,0,0
ID_4MYQBV,0,0,0,0,0
ID_S3BB7S,0,0,0,0,0
ID_CMZGTA,0,0,0,0,0
ID_PN29S9,0,0,0,0,0
ID_XW9ZJ2,0,0,0,0,0
ID_DLT6WY,0,0,0,0,0
ID_Z8O5M3,0,0,0,0,0
ID_YQ27TB,0,0,0,0,0
ID_TLMIEN,0,0,0,0,0
ID_E2VO1M,0,0,0,0,0
ID_IVOBJN,0,0,0,0,0
ID_12H44V,0,0,0,0,0
ID_7WSLBK,0,0,0,0,0
ID_9MKCBE,0,0,0,0,0
ID_ZUA4X4,0,0,0,0,0
ID_3IFZRJ,0,0,0,0,0
ID_A7L043,0,0,0,0,0
ID_337C93,0,0,0,0,0
ID_LF9T6X,0,0,0,0,0
ID_YZG2KC,0,0,0,0,0
ID_MRVYVZ,0,0,0,0,0
ID_9TO9VA,0,0,0,0,0
ID_PMFPTO,0,0,0,0,0
ID_29EJT0,0,0,0,0,0
ID_YRTM7C,0,0,0,0,0
ID_D6O43S,0,0,0,0,0
ID_2W0QDV,0,0,0,0,0
ID_7TUB5X,0,0,0,0,0
ID_5VUEHE,0,0,0,0,0
ID_VIWB08,0,0,0,0,0
ID_NGTVAL,0,0,0,0,0
ID_73ULC6,0,0,0,0,0
ID_TWUXSX,0,0,0,0,0
ID_IMWIUH,0,0,0,0,0
ID_XX679C,0,0,0,0,0
ID_YAN5T7,0,0,0,0,0
ID_6SS2RH,0,0,0,0,0
ID_LRUDAN,0,0,0,0,0
ID_HC2P9F,0,0,0,0,0
ID_RR88ET,0,0,0,0,0
ID_OQPD6Y,0,0,0,0,0
ID_3RP8J7,0,0,0,0,0
ID_7GZZ54,0,0,0,0,0
ID_G5X33B,0,0,0,0,0
ID_A4062Z,0,0,0,0,0
ID_PUZBXC,0,0,0,0,0
ID_PUYDBV,0,0,0,0,0
ID_OCK8HX,0,0,0,0,0
ID_2NHQOW,0,0,0,0,0
ID_DZFDT5,0,0,0,0,0
ID_OEYVX6,0,0,0,0,0
ID_VSUH8N,0,0,0,0,0
ID_WZVMC3,0,0,0,0,0
ID_J3RWK8,0,0,0,0,0
ID_WJFQNM,0,0,0,0,0
ID_OMAAR3,0,0,0,0,0
ID_DEIJDL,0,0,0,0,0
ID_YAIP4J,0,0,0,0,0
ID_ZN3NHH,0,0,0,0,0
ID_JAYC0L,0,0,0,0,0
ID_Y3IFS5,0,0,0,0,0
ID_2L9AHT,0,0,0,0,0
ID_J6NCKH,0,0,0,0,0
ID_ZTWXG1,0,0,0,0,0
ID_QZJOEF,0,0,0,0,0
ID_VE2N6W,0,0,0,0,0
ID_40LMPF,0,0,0,0,0
ID_W4VCSG,0,0,0,0,0
ID_LCJ3DJ,0,0,0,0,0
ID_SZGZI3,0,0,0,0,0
ID_W2EVM0,0,0,0,0,0
ID_137G9B,0,0,0,0,0
ID_CBK9X7,0,0,0,0,0
ID_742YUJ,0,0,0,0,0
ID_0NDDYH,0,0,0,0,0
ID_NTVCOG,0,0,0,0,0
ID_I375XK,0,0,0,0,0
ID_JVBLWA,0,0,0,0,0
ID_BOG35J,0,0,0,0,0
ID_R2PWN5,0,0,0,0,0
ID_SLKNIC,0,0,0,0,0
ID_X99Q1Q,0,0,0,0,0
ID_CTPPMV,0,0,0,0,0
ID_7U8A7H,0,0,0,0,0
ID_TEAIP6,0,0,0,0,0
ID_6TDI2O,0,0,0,0,0
ID_5BB44K,0,0,0,0,0
ID_365BS7,0,0,0,0,0
ID_7XNC11,0,0,0,0,0
ID_IK3ARC,0,0,0,0,0
ID_9Y2YEF,0,0,0,0,0
ID_RTNTLE,0,0,0,0,0
ID_29Z7UG,0,0,0,0,0
ID_K7QRIR,0,0,0,0,0
ID_PEVLKI,0,0,0,0,0
ID_3B9UJL,0,0,0,0,0
ID_9WUTN1,0,0,0,0,0
ID_IT8CU6,0,0,0,0,0
ID_S9TKJH,0,0,0,0,0
ID_RFC7BZ,0,0,0,0,0
ID_YBXAUZ,0,0,0,0,0
ID_LW4P87,0,0,0,0,0
ID_ZRU9XT,0,0,0,0,0
ID_3OZ0TL,0,0,0,0,0
ID_SVMSMS,0,0,0,0,0
ID_ASVZRL,0,0,0,0,0
ID_0S7LRX,0,0,0,0,0
ID_2BSOFC,0,0,0,0,0
ID_Y0BQP6,0,0,0,0,0
ID_4QFQ9T,0,0,0,0,0
ID_1SRRUH,0,0,0,0,0
ID_QMS8WE,0,0,0,0,0
ID_XOIEMC,0,0,0,0,0
ID_6O7NKI,0,0,0,0,0
ID_M63HK4,0,0,0,0,0
ID_YSDXS1,0,0,0,0,0
ID_8ZSG02,0,0,0,0,0
ID_4QFQGJ,0,0,0,0,0
ID_OYN7UU,0,0,0,0,0
ID_7XBCRO,0,0,0,0,0
ID_49JCDA,0,0,0,0,0
ID_8KLBBY,0,0,0,0,0
ID_UPX4GU,0,0,0,0,0
ID_OGN2OB,0,0,0,0,0
ID_BOV7NT,0,0,0,0,0
ID_PYSS82,0,0,0,0,0
ID_YAV6Z6,0,0,0,0,0
ID_EW98H0,0,0,0,0,0
ID_6QT1ZM,0,0,0,0,0
ID_4ZDD79,0,0,0,0,0
ID_Y9AOTU,0,0,0,0,0
ID_ARI0IL,0,0,0,0,0
ID_YMWQUD,0,0,0,0,0
ID_HAW2PV,0,0,0,0,0
ID_45OWB3,0,0,0,0,0
ID_R60DD9,0,0,0,0,0
ID_Y19YVK,0,0,0,0,0
ID_RMP10F,0,0,0,0,0
ID_ARVVT9,0,0,0,0,0
ID_CLXTQL,0,0,0,0,0
ID_S9WKCK,0,0,0,0,0
ID_KS8DCY,0,0,0,0,0
ID_DIX9C3,0,0,0,0,0
ID_8XS0HF,0,0,0,0,0
ID_SDTJLG,0,0,0,0,0
ID_RKCROU,0,0,0,0,0
ID_68SGDG,0,0,0,0,0
ID_I1F1MN,0,0,0,0,0
ID_79BVK4,0,0,0,0,0
ID_JKGT3K,0,0,0,0,0
ID_3IRHPZ,0,0,0,0,0
ID_H7QB0W,0,0,0,0,0
ID_GSTT5V,0,0,0,0,0
ID_LQQSRA,0,0,0,0,0
ID_BCY8N6,0,0,0,0,0
ID_A74WA0,0,0,0,0,0
ID_H0UQFE,0,0,0,0,0
ID_LKA8GJ,0,0,0,0,0
ID_SJ0T0H,0,0,0,0,0
ID_UCFX9F,0,0,0,0,0
ID_BWVY0U,0,0,0,0,0
ID_WZZPXT,0,0,0,0,0
ID_3V4D2A,0,0,0,0,0
ID_GUGHTO,0,0,0,0,0
ID_XASZV2,0,0,0,0,0
ID_110GW2,0,0,0,0,0
ID_DLBMYE,0,0,0,0,0
ID_CIZPXV,0,0,0,0,0
ID_A49Y3F,0,0,0,0,0
ID_YWJOQY,0,0,0,0,0
ID_JL1S2A,0,0,0,0,0
ID_TGGRI5,0,0,0,0,0
ID_5KKR7R,0,0,0,0,0
ID_TB9GFJ,0,0,0,0,0
ID_YFQ4N6,0,0,0,0,0
ID_0J18SE,0,0,0,0,0
ID_RXFN0V,0,0,0,0,0
ID_O6GNT4,0,0,0,0,0
ID_HUXMV3,0,0,0,0,0
ID_E06H54,0,0,0,0,0
ID_MMCXEN,0,0,0,0,0
ID_DD0ELL,0,0,0,0,0
ID_U7C54V,0,0,0,0,0
ID_CIJ4AQ,0,0,0,0,0
ID_L3OLU1,0,0,0,0,0
ID_VBRCK6,0,0,0,0,0
ID_MHLCGD,0,0,0,0,0
ID_4I5EYY,0,0,0,0,0
ID_1SYTIX,0,0,0,0,0
ID_BDXCTZ,0,0,0,0,0
ID_K9Y2UD,0,0,0,0,0
ID_395UHK,0,0,0,0,0
ID_QJWQJ9,0,0,0,0,0
ID_4L8XWS,0,0,0,0,0
ID_YEXNII,0,0,0,0,0
ID_7TMUA8,0,0,0,0,0
ID_AU7NKM,0,0,0,0,0
ID_PODU4K,0,0,0,0,0
ID_R3UHC8,0,0,0,0,0
ID_TCBTLT,0,0,0,0,0
ID_KO4YL2,0,0,0,0,0
ID_OSGMDD,0,0,0,0,0
ID_5Z06WZ,0,0,0,0,0
ID_0QFEAA,0,0,0,0,0
ID_KV0F9V,0,0,0,0,0
ID_YCWI24,0,0,0,0,0
ID_KRLRR8,0,0,0,0,0
ID_25SJMH,0,0,0,0,0
ID_UN24RT,0,0,0,0,0
ID_XXJ275,0,0,0,0,0
ID_E218WZ,0,0,0,0,0
ID_0RLWE1,0,0,0,0,0
ID_WHUHVK,0,0,0,0,0
ID_V5430N,0,0,0,0,0
ID_VUOEI7,0,0,0,0,0
ID_10ZCGD,0,0,0,0,0
ID_73UASJ,0,0,0,0,0
ID_QB82OJ,0,0,0,0,0
ID_Q3LGYC,0,0,0,0,0
ID_N0JOVS,0,0,0,0,0
ID_7IKSRY,0,0,0,0,0
ID_EORG69,0,0,0,0,0
ID_DMK3N2,0,0,0,0,0
ID_OKU15T,0,0,0,0,0
ID_165RC8,0,0,0,0,0
ID_JNISEM,0,0,0,0,0
ID_VELLF5,0,0,0,0,0
ID_R4CW9B,0,0,0,0,0
ID_OB7UZC,0,0,0,0,0
ID_NDE8KF,0,0,0,0,0
ID_TD6SVE,0,0,0,0,0
ID_G8QDRJ,0,0,0,0,0
ID_O1K5XV,0,0,0,0,0
ID_K7ZD1D,0,0,0,0,0
ID_I2A6KC,0,0,0,0,0
ID_OSSFDQ,0,0,0,0,0
ID_84G503,0,0,0,0,0
ID_GXBJ03,0,0,0,0,0
ID_4ZEACF,0,0,0,0,0
ID_8HSQTU,0,0,0,0,0
ID_GKGZU4,0,0,0,0,0
ID_T2JQAL,0,0,0,0,0
ID_F2FIE9,0,0,0,0,0
ID_02FGMC,0,0,0,0,0
ID_F7DSXG,0,0,0,0,0
ID_3CRS9D,0,0,0,0,0
ID_YG0TQ8,0,0,0,0,0
ID_0WMGRI,0,0,0,0,0
ID_PLELQ4,0,0,0,0,0
ID_6V1VPO,0,0,0,0,0
ID_UKIFGV,0,0,0,0,0
ID_28ZTAQ,0,0,0,0,0
ID_JFEHLL,0,0,0,0,0
ID_OF57I6,0,0,0,0,0
ID_9UFPYT,0,0,0,0,0
ID_CL90TK,0,0,0,0,0
ID_AXYU4J,0,0,0,0,0
ID_33L2VA,0,0,0,0,0
ID_FALT75,0,0,0,0,0
ID_9ALPTP,0,0,0,0,0
ID_O9CZRU,0,0,0,0,0
ID_VHIPEO,0,0,0,0,0
ID_PUT1A4,0,0,0,0,0
ID_NHF3PV,0,0,0,0,0
ID_30DURL,0,0,0,0,0
ID_J9JG5U,0,0,0,0,0
ID_1HEK0R,0,0,0,0,0
ID_2M9815,0,0,0,0,0
ID_KS5Z0E,0,0,0,0,0
ID_OTNJNR,0,0,0,0,0
ID_LDXOTB,0,0,0,0,0
ID_KLP84V,0,0,0,0,0
ID_C8AYFQ,0,0,0,0,0
ID_B75ATP,0,0,0,0,0
ID_OIEUBG,0,0,0,0,0
ID_87IZ1X,0,0,0,0,0
ID_W3US1H,0,0,0,0,0
ID_NJWWCD,0,0,0,0,0
ID_V5BQE5,0,0,0,0,0
ID_ASXJ6M,0,0,0,0,0
ID_LTRNO1,0,0,0,0,0
ID_K88583,0,0,0,0,0
ID_PLIY8Q,0,0,0,0,0
ID_90Z828,0,0,0,0,0
ID_3Z1H89,0,0,0,0,0
ID_HI1V1H,0,0,0,0,0
ID_V4DFYT,0,0,0,0,0
ID_QYGEAM,0,0,0,0,0
ID_NEN2IE,0,0,0,0,0
ID_QJUPNY,0,0,0,0,0
ID_Z7FIJ8,0,0,0,0,0
ID_EWTPQZ,0,0,0,0,0
ID_F6RSPK,0,0,0,0,0
ID_RNYL4P,0,0,0,0,0
ID_EU9B60,0,0,0,0,0
ID_O0FBMN,0,0,0,0,0
ID_CEC3DQ,0,0,0,0,0
ID_E8P6SF,0,0,0,0,0
ID_R6UCAF,0,0,0,0,0
ID_MVH46V,0,0,0,0,0
ID_YG3XDD,0,0,0,0,0
ID_1Z6KOV,0,0,0,0,0
ID_GYGE0H,0,0,0,0,0
ID_ZRFTO2,0,0,0,0,0
ID_HW5OP1,0,0,0,0,0
ID_UDT7IA,0,0,0,0,0
ID_I4MDQ3,0,0,0,0,0
ID_VB3NLU,0,0,0,0,0
ID_8UIIH9,0,0,0,0,0
ID_KTNBQV,0,0,0,0,0
ID_IDUR4B,0,0,0,0,0
ID_0PRO44,0,0,0,0,0
ID_ROJO41,0,0,0,0,0
ID_MNG0YK,0,0,0,0,0
ID_VYV6PM,0,0,0,0,0
ID_V9A8J5,0,0,0,0,0
ID_XP5DG5,0,0,0,0,0
ID_3ATVQ7,0,0,0,0,0
ID_KU3IRU,0,0,0,0,0
ID_TVHMFC,0,0,0,0,0
ID_SR0JII,0,0,0,0,0
ID_GZNJM4,0,0,0,0,0
ID_PMBJJ9,0,0,0,0,0
ID_PT3J4F,0,0,0,0,0
ID_H6CZM5,0,0,0,0,0
ID_41DY67,0,0,0,0,0
ID_0RYQSR,0,0,0,0,0
ID_4O5EFL,0,0,0,0,0
ID_FX8L89,0,0,0,0,0
ID_3GZDD5,0,0,0,0,0
ID_QJTBEK,0,0,0,0,0
ID_0VEFHE,0,0,0,0,0
ID_0IG1UC,0,0,0,0,0
ID_5R8WKW,0,0,0,0,0
ID_UAJSG3,0,0,0,0,0
ID_99TZAI,0,0,0,0,0
ID_LNJUBB,0,0,0,0,0
ID_UQLG51,0,0,0,0,0
ID_G0WAF3,0,0,0,0,0
ID_IHP76X,0,0,0,0,0
ID_IM658V,0,0,0,0,0
ID_1XPNN3,0,0,0,0,0
ID_RAW1MZ,0,0,0,0,0
ID_MFRCRA,0,0,0,0,0
ID_8LV75S,0,0,0,0,0
ID_AZYO4G,0,0,0,0,0
ID_OFHPRT,0,0,0,0,0
ID_2UQOP1,0,0,0,0,0
ID_KBVR2H,0,0,0,0,0
ID_1FAF68,0,0,0,0,0
ID_1AC220,0,0,0,0,0
ID_KTP3RB,0,0,0,0,0
ID_DY5BV0,0,0,0,0,0
ID_CCD4OQ,0,0,0,0,0
ID_3FIJ7P,0,0,0,0,0
ID_X6X5NT,0,0,0,0,0
ID_PGDXA3,0,0,0,0,0
ID_8CLPSK,0,0,0,0,0
ID_8UND18,0,0,0,0,0
ID_HXDR0H,0,0,0,0,0
ID_U5JKTA,0,0,0,0,0
ID_CFFCT7,0,0,0,0,0
ID_OOEGIT,0,0,0,0,0
ID_77BUL5,0,0,0,0,0
ID_59482Z,0,0,0,0,0
ID_53T5AZ,0,0,0,0,0
ID_NPU4QV,0,0,0,0,0
ID_QBAG3I,0,0,0,0,0
ID_QXDRI2,0,0,0,0,0
ID_Y63XZ4,0,0,0,0,0
ID_SOXRAE,0,0,0,0,0
ID_47AE8T,0,0,0,0,0
ID_I4E0HR,0,0,0,0,0
ID_19GLXG,0,0,0,0,0
ID_2X2ZYQ,0,0,0,0,0
ID_QH9WE4,0,0,0,0,0
ID_PI7638,0,0,0,0,0
ID_Q0TXMZ,0,0,0,0,0
ID_YNV49Y,0,0,0,0,0
ID_T35JCW,0,0,0,0,0
ID_YBHLQ8,0,0,0,0,0
ID_T71BSQ,0,0,0,0,0
ID_QWTCZO,0,0,0,0,0
ID_MVZQWC,0,0,0,0,0
ID_YN9FI7,0,0,0,0,0
ID_I7NF50,0,0,0,0,0
ID_CZG8AU,0,0,0,0,0
ID_DJQKXR,0,0,0,0,0
ID_V3AHI7,0,0,0,0,0
ID_5KLIRO,0,0,0,0,0
ID_X7GZ62,0,0,0,0,0
ID_QLB858,0,0,0,0,0
ID_D02AHA,0,0,0,0,0
ID_FP0DYZ,0,0,0,0,0
ID_SWBNFQ,0,0,0,0,0
ID_H5EUIL,0,0,0,0,0
ID_ZRIM84,0,0,0,0,0
ID_OQJ79B,0,0,0,0,0
ID_ES51KZ,0,0,0,0,0
ID_IURADO,0,0,0,0,0
ID_8JJS8L,0,0,0,0,0
ID_1N56P9,0,0,0,0,0
ID_FZAIU2,0,0,0,0,0
ID_46YMXV,0,0,0,0,0
ID_YJRQ60,0,0,0,0,0
ID_YSYVL1,0,0,0,0,0
ID_JX4RIU,0,0,0,0,0
ID_OQ33CN,0,0,0,0,0
ID_F0ERSH,0,0,0,0,0
ID_3KP4UE,0,0,0,0,0
ID_TPCVEM,0,0,0,0,0
ID_MS12A8,0,0,0,0,0
ID_NLUF6C,0,0,0,0,0
ID_TZ5BC8,0,0,0,0,0
ID_WQO34P,0,0,0,0,0
ID_3D7JES,0,0,0,0,0
ID_9AZVJI,0,0,0,0,0
ID_CNYQYC,0,0,0,0,0
ID_EU88YK,0,0,0,0,0
ID_QS0TDL,0,0,0,0,0
ID_8JZ4U2,0,0,0,0,0
ID_L8T212,0,0,0,0,0
ID_R5ZACY,0,0,0,0,0
ID_XFG0Z1,0,0,0,0,0
ID_DFDIJJ,0,0,0,0,0
ID_EOF2ZV,0,0,0,0,0
ID_84FHF8,0,0,0,0,0
ID_0WWN9P,0,0,0,0,0
ID_5UF7YV,0,0,0,0,0
ID_8J1XS3,0,0,0,0,0
ID_YSQ9E9,0,0,0,0,0
ID_Q1CVCU,0,0,0,0,0
ID_UA8ZSA,0,0,0,0,0
ID_TBAODV,0,0,0,0,0
ID_ZOXRJL,0,0,0,0,0
ID_H8QM3F,0,0,0,0,0
ID_5ZMGQW,0,0,0,0,0
ID_WJJRNJ,0,0,0,0,0
ID_EOG5NX,0,0,0,0,0
ID_9KFJ3O,0,0,0,0,0
ID_M8LV1K,0,0,0,0,0
ID_BFMHXH,0,0,0,0,0
ID_1699ZW,0,0,0,0,0
ID_3FC45Z,0,0,0,0,0
ID_5XKN0S,0,0,0,0,0
ID_A0CWNV,0,0,0,0,0
ID_QUJ20X,0,0,0,0,0
ID_QMOL21,0,0,0,0,0
ID_VFUSBQ,0,0,0,0,0
ID_OLV84H,0,0,0,0,0
ID_H5U8J1,0,0,0,0,0
ID_6J866Z,0,0,0,0,0
ID_DFK47H,0,0,0,0,0
ID_OGR4WO,0,0,0,0,0
ID_NBQC70,0,0,0,0,0
ID_2DCJ04,0,0,0,0,0
ID_0P3XF8,0,0,0,0,0
ID_XIK5D4,0,0,0,0,0
ID_A6HEQE,0,0,0,0,0
ID_2MBTJ7,0,0,0,0,0
ID_ZOMNPA,0,0,0,0,0
ID_DAH1Y4,0,0,0,0,0
ID_JY13V3,0,0,0,0,0
ID_98OOU3,0,0,0,0,0
ID_C15606,0,0,0,0,0
ID_ZC6E1T,0,0,0,0,0
ID_WTM09C,0,0,0,0,0
ID_12DL9R,0,0,0,0,0
ID_UM0ZHV,0,0,0,0,0
ID_VKI8R0,0,0,0,0,0
ID_WRMX47,0,0,0,0,0
ID_7CSE8P,0,0,0,0,0
ID_MLU1KZ,0,0,0,0,0
ID_0Y0JC2,0,0,0,0,0
ID_VAS9TD,0,0,0,0,0
ID_FR0N6L,0,0,0,0,0
ID_3TOAYK,0,0,0,0,0
ID_H4X2G6,0,0,0,0,0
ID_UU10OB,0,0,0,0,0
ID_O0UEDD,0,0,0,0,0
ID_ID6XJH,0,0,0,0,0
ID_7A5P8F,0,0,0,0,0
ID_4MTWXE,0,0,0,0,0
ID_6MWZCE,0,0,0,0,0
ID_V4HXTI,0,0,0,0,0
ID_O93943,0,0,0,0,0
ID_KEEZ3R,0,0,0,0,0
ID_QEEVM8,0,0,0,0,0
ID_OU6RZT,0,0,0,0,0
ID_CSMPIB,0,0,0,0,0
ID_W3Z2ND,0,0,0,0,0
ID_JGQX54,0,0,0,0,0
ID_D3IOKY,0,0,0,0,0
ID_5D7L08,0,0,0,0,0
ID_6C6VZU,0,0,0,0,0
ID_TF1P8N,0,0,0,0,0
ID_HTO4J7,0,0,0,0,0
ID_S9230Q,0,0,0,0,0
ID_7WDAAN,0,0,0,0,0
ID_VYYYJT,0,0,0,0,0
ID_1SFWU3,0,0,0,0,0
ID_O5IEY7,0,0,0,0,0
ID_IPHEJA,0,0,0,0,0
ID_H893KS,0,0,0,0,0
ID_16WRFG,0,0,0,0,0
ID_OEDNIL,0,0,0,0,0
ID_D6Q7ZG,0,0,0,0,0
ID_CIBEKT,0,0,0,0,0
ID_V2SE6K,0,0,0,0,0
ID_EHPMT8,0,0,0,0,0
ID_K95NT4,0,0,0,0,0
ID_OQYFIX,0,0,0,0,0
ID_6N19FX,0,0,0,0,0
ID_TTMFNX,0,0,0,0,0
ID_FRN4TW,0,0,0,0,0
ID_JLQV75,0,0,0,0,0
ID_7VBSVC,0,0,0,0,0
ID_J5B3BS,0,0,0,0,0
ID_YE34TG,0,0,0,0,0
ID_UX91PE,0,0,0,0,0
ID_RBVJUY,0,0,0,0,0
ID_COGPSV,0,0,0,0,0
ID_8O40G7,0,0,0,0,0
ID_72EKS7,0,0,0,0,0
ID_8E4BT3,0,0,0,0,0
ID_GQJF6L,0,0,0,0,0
ID_S3T25H,0,0,0,0,0
ID_5DAWYC,0,0,0,0,0
ID_VFZCUX,0,0,0,0,0
ID_R10CTX,0,0,0,0,0
ID_YTUE2E,0,0,0,0,0
ID_TI7TCX,0,0,0,0,0
ID_GGZQA3,0,0,0,0,0
ID_F2F1CT,0,0,0,0,0
ID_P251X9,0,0,0,0,0
ID_JBTISD,0,0,0,0,0
ID_26PTBO,0,0,0,0,0
ID_TQBACT,0,0,0,0,0
ID_BH097B,0,0,0,0,0
ID_KSJBAO,0,0,0,0,0
ID_2QRYHE,0,0,0,0,0
ID_MLVFKZ,0,0,0,0,0
ID_J8H0YM,0,0,0,0,0
ID_BTU1SQ,0,0,0,0,0
ID_08QQWR,0,0,0,0,0
ID_YSBAXV,0,0,0,0,0
ID_1N8F48,0,0,0,0,0
ID_IJXGKI,0,0,0,0,0
ID_K0LUL8,0,0,0,0,0
ID_D8JHWB,0,0,0,0,0
ID_MZ9Z9H,0,0,0,0,0
ID_WJJING,0,0,0,0,0
ID_DV2FA9,0,0,0,0,0
ID_XRDVUT,0,0,0,0,0
ID_32M7JM,0,0,0,0,0
ID_LPCY8A,0,0,0,0,0
ID_Q7DN4V,0,0,0,0,0
ID_BC3UEE,0,0,0,0,0
ID_SXIJYX,0,0,0,0,0
ID_3EQ1CU,0,0,0,0,0
ID_XGIF4G,0,0,0,0,0
ID_WL6O45,0,0,0,0,0
ID_HQV32F,0,0,0,0,0
ID_93YXXC,0,0,0,0,0
ID_Y0G2LJ,0,0,0,0,0
ID_I3E1K6,0,0,0,0,0
ID_TPLFAY,0,0,0,0,0
ID_HRUOD5,0,0,0,0,0
ID_82NDVR,0,0,0,0,0
ID_N9TD7A,0,0,0,0,0
ID_F1U517,0,0,0,0,0
ID_4S257C,0,0,0,0,0
ID_0HW78N,0,0,0,0,0
ID_JWD6QY,0,0,0,0,0
ID_J1QPSR,0,0,0,0,0
ID_BRAUUB,0,0,0,0,0
ID_IVEHLQ,0,0,0,0,0
ID_66L7GV,0,0,0,0,0
ID_SPWI1X,0,0,0,0,0
ID_8L2491,0,0,0,0,0
ID_6X4F0L,0,0,0,0,0
ID_JP0RQI,0,0,0,0,0
ID_T7ZWML,0,0,0,0,0
ID_WS4JZD,0,0,0,0,0
ID_E8Y4NN,0,0,0,0,0
ID_S6JCTR,0,0,0,0,0
ID_F15BC6,0,0,0,0,0
ID_L650LZ,0,0,0,0,0
ID_71ZXR0,0,0,0,0,0
ID_RD25HB,0,0,0,0,0
ID_0D1WAA,0,0,0,0,0
ID_T04P1J,0,0,0,0,0
ID_119BJQ,0,0,0,0,0
ID_GO35PO,0,0,0,0,0
ID_RLBV7M,0,0,0,0,0
ID_PBZY18,0,0,0,0,0
ID_BCMLGT,0,0,0,0,0
ID_GIEXDK,0,0,0,0,0
ID_YCN9T3,0,0,0,0,0
ID_AE1QU6,0,0,0,0,0
ID_B4P9ZY,0,0,0,0,0
ID_MXFYZY,0,0,0,0,0
ID_55ATGC,0,0,0,0,0
ID_K1FFE7,0,0,0,0,0
ID_L3G6OX,0,0,0,0,0
ID_WTKTF8,0,0,0,0,0
ID_ZYAG9W,0,0,0,0,0
ID_RJ9Q23,0,0,0,0,0
ID_9X3YO8,0,0,0,0,0
ID_488WQD,0,0,0,0,0
ID_VKHO1D,0,0,0,0,0
ID_9R72IQ,0,0,0,0,0
ID_XR79B4,0,0,0,0,0
ID_HB7ROD,0,0,0,0,0
ID_RAZ51G,0,0,0,0,0
ID_PDD11E,0,0,0,0,0
ID_BTDHNX,0,0,0,0,0
ID_2FEXPE,0,0,0,0,0
ID_CNQXY7,0,0,0,0,0
ID_0TC5MJ,0,0,0,0,0
ID_4L6871,0,0,0,0,0
ID_H176AX,0,0,0,0,0
ID_FX6TYH,0,0,0,0,0
ID_82O56X,0,0,0,0,0
ID_B8VO9T,0,0,0,0,0
ID_43QDII,0,0,0,0,0
ID_UKFKJC,0,0,0,0,0
ID_CAR9OE,0,0,0,0,0
ID_0HU4VM,0,0,0,0,0
ID_82PLB9,0,0,0,0,0
ID_I3G9VX,0,0,0,0,0
ID_E0MW9J,0,0,0,0,0
ID_AJNU72,0,0,0,0,0
ID_XNQSVO,0,0,0,0,0
ID_8R3F31,0,0,0,0,0
ID_BS4F8N,0,0,0,0,0
ID_XVOWGU,0,0,0,0,0
ID_TWOXXJ,0,0,0,0,0
ID_54HHM1,0,0,0,0,0
ID_LD9JG2,0,0,0,0,0
ID_2EF2OA,0,0,0,0,0
ID_4OOZE9,0,0,0,0,0
