Place_ID X Date,target
JWR64XG X 2020-02-19,0
JWR64XG X 2020-02-20,0
JWR64XG X 2020-02-21,0
JWR64XG X 2020-02-22,0
JWR64XG X 2020-02-23,0
JWR64XG X 2020-02-24,0
JWR64XG X 2020-02-25,0
JWR64XG X 2020-02-26,0
JWR64XG X 2020-02-27,0
JWR64XG X 2020-02-28,0
JWR64XG X 2020-02-29,0
JWR64XG X 2020-03-01,0
JWR64XG X 2020-03-02,0
JWR64XG X 2020-03-03,0
JWR64XG X 2020-03-04,0
JWR64XG X 2020-03-05,0
JWR64XG X 2020-03-06,0
JWR64XG X 2020-03-07,0
JWR64XG X 2020-03-08,0
JWR64XG X 2020-03-09,0
JWR64XG X 2020-03-10,0
JWR64XG X 2020-03-11,0
JWR64XG X 2020-03-12,0
JWR64XG X 2020-03-13,0
JWR64XG X 2020-03-14,0
JWR64XG X 2020-03-15,0
JWR64XG X 2020-03-16,0
JWR64XG X 2020-03-17,0
JWR64XG X 2020-03-18,0
JWR64XG X 2020-03-19,0
JWR64XG X 2020-03-20,0
JWR64XG X 2020-03-21,0
JWR64XG X 2020-03-22,0
JWR64XG X 2020-03-23,0
JWR64XG X 2020-03-24,0
JWR64XG X 2020-03-25,0
JWR64XG X 2020-03-26,0
JWR64XG X 2020-03-27,0
JWR64XG X 2020-03-28,0
JWR64XG X 2020-03-29,0
JWR64XG X 2020-03-30,0
JWR64XG X 2020-03-31,0
JWR64XG X 2020-04-01,0
JWR64XG X 2020-04-02,0
JWR64XG X 2020-04-03,0
JWR64XG X 2020-04-04,0
K0QHLEW X 2020-01-02,0
K0QHLEW X 2020-01-03,0
K0QHLEW X 2020-01-04,0
K0QHLEW X 2020-01-05,0
K0QHLEW X 2020-01-06,0
K0QHLEW X 2020-01-07,0
K0QHLEW X 2020-01-08,0
K0QHLEW X 2020-01-09,0
K0QHLEW X 2020-01-10,0
K0QHLEW X 2020-01-11,0
K0QHLEW X 2020-01-12,0
K0QHLEW X 2020-01-13,0
K0QHLEW X 2020-01-14,0
K0QHLEW X 2020-01-15,0
K0QHLEW X 2020-01-16,0
K0QHLEW X 2020-01-17,0
K0QHLEW X 2020-01-18,0
K0QHLEW X 2020-01-19,0
K0QHLEW X 2020-01-20,0
K0QHLEW X 2020-01-21,0
K0QHLEW X 2020-01-22,0
K0QHLEW X 2020-01-23,0
K0QHLEW X 2020-01-24,0
K0QHLEW X 2020-01-25,0
K0QHLEW X 2020-01-26,0
K0QHLEW X 2020-01-27,0
K0QHLEW X 2020-01-28,0
K0QHLEW X 2020-01-29,0
K0QHLEW X 2020-01-30,0
K0QHLEW X 2020-01-31,0
K0QHLEW X 2020-02-01,0
K0QHLEW X 2020-02-02,0
K0QHLEW X 2020-02-03,0
K0QHLEW X 2020-02-04,0
K0QHLEW X 2020-02-05,0
K0QHLEW X 2020-02-06,0
K0QHLEW X 2020-02-07,0
K0QHLEW X 2020-02-08,0
K0QHLEW X 2020-02-09,0
K0QHLEW X 2020-02-10,0
K0QHLEW X 2020-02-11,0
K0QHLEW X 2020-02-12,0
K0QHLEW X 2020-02-13,0
K0QHLEW X 2020-02-14,0
K0QHLEW X 2020-02-15,0
K0QHLEW X 2020-02-16,0
K0QHLEW X 2020-02-17,0
K0QHLEW X 2020-02-18,0
K0QHLEW X 2020-02-19,0
K0QHLEW X 2020-02-20,0
K0QHLEW X 2020-02-21,0
K0QHLEW X 2020-02-22,0
K0QHLEW X 2020-02-23,0
K0QHLEW X 2020-02-24,0
K0QHLEW X 2020-02-25,0
K0QHLEW X 2020-02-26,0
K0QHLEW X 2020-02-27,0
K0QHLEW X 2020-02-28,0
K0QHLEW X 2020-02-29,0
K0QHLEW X 2020-03-01,0
K0QHLEW X 2020-03-02,0
K0QHLEW X 2020-03-03,0
K0QHLEW X 2020-03-04,0
K0QHLEW X 2020-03-05,0
K0QHLEW X 2020-03-06,0
K0QHLEW X 2020-03-07,0
K0QHLEW X 2020-03-08,0
K0QHLEW X 2020-03-09,0
K0QHLEW X 2020-03-10,0
K0QHLEW X 2020-03-11,0
K0QHLEW X 2020-03-12,0
K0QHLEW X 2020-03-13,0
K0QHLEW X 2020-03-14,0
K0QHLEW X 2020-03-15,0
K0QHLEW X 2020-03-16,0
K0QHLEW X 2020-03-17,0
K0QHLEW X 2020-03-18,0
K0QHLEW X 2020-03-19,0
K0QHLEW X 2020-03-20,0
K0QHLEW X 2020-03-21,0
K0QHLEW X 2020-03-22,0
K0QHLEW X 2020-03-23,0
K0QHLEW X 2020-03-24,0
K0QHLEW X 2020-03-25,0
K0QHLEW X 2020-03-26,0
K0QHLEW X 2020-03-27,0
K0QHLEW X 2020-03-28,0
K0QHLEW X 2020-03-29,0
K0QHLEW X 2020-03-30,0
K0QHLEW X 2020-03-31,0
K0QHLEW X 2020-04-01,0
K0QHLEW X 2020-04-02,0
K0QHLEW X 2020-04-03,0
K0QHLEW X 2020-04-04,0
K39BZEQ X 2020-01-02,0
K39BZEQ X 2020-01-03,0
K39BZEQ X 2020-01-04,0
K39BZEQ X 2020-01-05,0
K39BZEQ X 2020-01-06,0
K39BZEQ X 2020-01-07,0
K39BZEQ X 2020-01-08,0
K39BZEQ X 2020-01-09,0
K39BZEQ X 2020-01-10,0
K39BZEQ X 2020-01-11,0
K39BZEQ X 2020-01-12,0
K39BZEQ X 2020-01-13,0
K39BZEQ X 2020-01-14,0
K39BZEQ X 2020-01-15,0
K39BZEQ X 2020-01-16,0
K39BZEQ X 2020-01-17,0
K39BZEQ X 2020-01-18,0
K39BZEQ X 2020-01-19,0
K39BZEQ X 2020-01-20,0
K39BZEQ X 2020-01-21,0
K39BZEQ X 2020-01-22,0
K39BZEQ X 2020-01-23,0
K39BZEQ X 2020-01-24,0
K39BZEQ X 2020-01-25,0
K39BZEQ X 2020-01-26,0
K39BZEQ X 2020-01-27,0
K39BZEQ X 2020-01-28,0
K39BZEQ X 2020-01-29,0
K39BZEQ X 2020-01-30,0
K39BZEQ X 2020-01-31,0
K39BZEQ X 2020-02-01,0
K39BZEQ X 2020-02-02,0
K39BZEQ X 2020-02-03,0
K39BZEQ X 2020-02-04,0
K39BZEQ X 2020-02-05,0
K39BZEQ X 2020-02-06,0
K39BZEQ X 2020-02-07,0
K39BZEQ X 2020-02-08,0
K39BZEQ X 2020-02-09,0
K39BZEQ X 2020-02-10,0
K39BZEQ X 2020-02-11,0
K39BZEQ X 2020-02-12,0
K39BZEQ X 2020-02-13,0
K39BZEQ X 2020-02-14,0
K39BZEQ X 2020-02-15,0
K39BZEQ X 2020-02-16,0
K39BZEQ X 2020-02-17,0
K39BZEQ X 2020-02-18,0
K39BZEQ X 2020-02-19,0
K39BZEQ X 2020-02-20,0
K39BZEQ X 2020-02-21,0
K39BZEQ X 2020-02-22,0
K39BZEQ X 2020-02-23,0
K39BZEQ X 2020-02-24,0
K39BZEQ X 2020-02-25,0
K39BZEQ X 2020-02-26,0
K39BZEQ X 2020-02-27,0
K39BZEQ X 2020-02-28,0
K39BZEQ X 2020-02-29,0
K39BZEQ X 2020-03-01,0
K39BZEQ X 2020-03-02,0
K39BZEQ X 2020-03-03,0
K39BZEQ X 2020-03-04,0
K39BZEQ X 2020-03-05,0
K39BZEQ X 2020-03-06,0
K39BZEQ X 2020-03-07,0
K39BZEQ X 2020-03-08,0
K39BZEQ X 2020-03-09,0
K39BZEQ X 2020-03-10,0
K39BZEQ X 2020-03-11,0
K39BZEQ X 2020-03-12,0
K39BZEQ X 2020-03-13,0
K39BZEQ X 2020-03-14,0
K39BZEQ X 2020-03-15,0
K39BZEQ X 2020-03-16,0
K39BZEQ X 2020-03-17,0
K39BZEQ X 2020-03-18,0
K39BZEQ X 2020-03-19,0
K39BZEQ X 2020-03-20,0
K39BZEQ X 2020-03-21,0
K39BZEQ X 2020-03-22,0
K39BZEQ X 2020-03-23,0
K39BZEQ X 2020-03-24,0
K39BZEQ X 2020-03-25,0
K39BZEQ X 2020-03-26,0
K39BZEQ X 2020-03-27,0
K39BZEQ X 2020-03-28,0
K39BZEQ X 2020-03-29,0
K39BZEQ X 2020-03-30,0
K39BZEQ X 2020-03-31,0
K39BZEQ X 2020-04-01,0
K39BZEQ X 2020-04-02,0
K39BZEQ X 2020-04-03,0
K39BZEQ X 2020-04-04,0
K3G6YOA X 2020-01-02,0
K3G6YOA X 2020-01-03,0
K3G6YOA X 2020-01-04,0
K3G6YOA X 2020-01-05,0
K3G6YOA X 2020-01-06,0
K3G6YOA X 2020-01-07,0
K3G6YOA X 2020-01-08,0
K3G6YOA X 2020-01-09,0
K3G6YOA X 2020-01-10,0
K3G6YOA X 2020-01-11,0
K3G6YOA X 2020-01-12,0
K3G6YOA X 2020-01-13,0
K3G6YOA X 2020-01-14,0
K3G6YOA X 2020-01-15,0
K3G6YOA X 2020-01-16,0
K3G6YOA X 2020-01-17,0
K3G6YOA X 2020-01-18,0
K3G6YOA X 2020-01-19,0
K3G6YOA X 2020-01-20,0
K3G6YOA X 2020-01-21,0
K3G6YOA X 2020-01-22,0
K3G6YOA X 2020-01-23,0
K3G6YOA X 2020-01-24,0
K3G6YOA X 2020-01-25,0
K3G6YOA X 2020-01-26,0
K3G6YOA X 2020-01-27,0
K3G6YOA X 2020-01-28,0
K3G6YOA X 2020-01-29,0
K3G6YOA X 2020-01-30,0
K3G6YOA X 2020-01-31,0
K3G6YOA X 2020-02-01,0
K3G6YOA X 2020-02-02,0
K3G6YOA X 2020-02-03,0
K3G6YOA X 2020-02-04,0
K3G6YOA X 2020-02-05,0
K3G6YOA X 2020-02-06,0
K3G6YOA X 2020-02-07,0
K3G6YOA X 2020-02-08,0
K3G6YOA X 2020-02-09,0
K3G6YOA X 2020-02-10,0
K3G6YOA X 2020-02-11,0
K3G6YOA X 2020-02-12,0
K3G6YOA X 2020-02-13,0
K3G6YOA X 2020-02-14,0
K3G6YOA X 2020-02-15,0
K3G6YOA X 2020-02-16,0
K3G6YOA X 2020-02-17,0
K3G6YOA X 2020-02-18,0
K3G6YOA X 2020-02-19,0
K3G6YOA X 2020-02-20,0
K3G6YOA X 2020-02-21,0
K3G6YOA X 2020-02-22,0
K3G6YOA X 2020-02-23,0
K3G6YOA X 2020-02-24,0
K3G6YOA X 2020-02-25,0
K3G6YOA X 2020-02-26,0
K3G6YOA X 2020-02-27,0
K3G6YOA X 2020-02-28,0
K3G6YOA X 2020-02-29,0
K3G6YOA X 2020-03-01,0
K3G6YOA X 2020-03-02,0
K3G6YOA X 2020-03-03,0
K3G6YOA X 2020-03-04,0
K3G6YOA X 2020-03-05,0
K3G6YOA X 2020-03-06,0
K3G6YOA X 2020-03-07,0
K3G6YOA X 2020-03-08,0
K3G6YOA X 2020-03-09,0
K3G6YOA X 2020-03-10,0
K3G6YOA X 2020-03-11,0
K3G6YOA X 2020-03-12,0
K3G6YOA X 2020-03-13,0
K3G6YOA X 2020-03-14,0
K3G6YOA X 2020-03-15,0
K3G6YOA X 2020-03-16,0
K3G6YOA X 2020-03-17,0
K3G6YOA X 2020-03-18,0
K3G6YOA X 2020-03-19,0
K3G6YOA X 2020-03-20,0
K3G6YOA X 2020-03-21,0
K3G6YOA X 2020-03-22,0
K3G6YOA X 2020-03-23,0
K3G6YOA X 2020-03-24,0
K3G6YOA X 2020-03-25,0
K3G6YOA X 2020-03-26,0
K3G6YOA X 2020-03-27,0
K3G6YOA X 2020-03-28,0
K3G6YOA X 2020-03-29,0
K3G6YOA X 2020-03-30,0
K3G6YOA X 2020-03-31,0
K3G6YOA X 2020-04-01,0
K3G6YOA X 2020-04-02,0
K3G6YOA X 2020-04-03,0
K3G6YOA X 2020-04-04,0
L09JD4W X 2020-01-02,0
L09JD4W X 2020-01-03,0
L09JD4W X 2020-01-04,0
L09JD4W X 2020-01-05,0
L09JD4W X 2020-01-06,0
L09JD4W X 2020-01-07,0
L09JD4W X 2020-01-08,0
L09JD4W X 2020-01-09,0
L09JD4W X 2020-01-10,0
L09JD4W X 2020-01-11,0
L09JD4W X 2020-01-12,0
L09JD4W X 2020-01-13,0
L09JD4W X 2020-01-14,0
L09JD4W X 2020-01-15,0
L09JD4W X 2020-01-16,0
L09JD4W X 2020-01-17,0
L09JD4W X 2020-01-18,0
L09JD4W X 2020-01-19,0
L09JD4W X 2020-01-20,0
L09JD4W X 2020-01-21,0
L09JD4W X 2020-01-22,0
L09JD4W X 2020-01-23,0
L09JD4W X 2020-01-24,0
L09JD4W X 2020-01-25,0
L09JD4W X 2020-01-26,0
L09JD4W X 2020-01-27,0
L09JD4W X 2020-01-28,0
L09JD4W X 2020-01-29,0
L09JD4W X 2020-01-30,0
L09JD4W X 2020-01-31,0
L09JD4W X 2020-02-01,0
L09JD4W X 2020-02-02,0
L09JD4W X 2020-02-03,0
L09JD4W X 2020-02-04,0
L09JD4W X 2020-02-05,0
L09JD4W X 2020-02-06,0
L09JD4W X 2020-02-07,0
L09JD4W X 2020-02-08,0
L09JD4W X 2020-02-09,0
L09JD4W X 2020-02-10,0
L09JD4W X 2020-02-11,0
L09JD4W X 2020-02-12,0
L09JD4W X 2020-02-13,0
L09JD4W X 2020-02-14,0
L09JD4W X 2020-02-15,0
L09JD4W X 2020-02-16,0
L09JD4W X 2020-02-17,0
L09JD4W X 2020-02-18,0
L09JD4W X 2020-02-19,0
L09JD4W X 2020-02-20,0
L09JD4W X 2020-02-21,0
L09JD4W X 2020-02-22,0
L09JD4W X 2020-02-23,0
L09JD4W X 2020-02-24,0
L09JD4W X 2020-02-25,0
L09JD4W X 2020-02-26,0
L09JD4W X 2020-02-27,0
L09JD4W X 2020-02-28,0
L09JD4W X 2020-02-29,0
L09JD4W X 2020-03-01,0
L09JD4W X 2020-03-02,0
L09JD4W X 2020-03-03,0
L09JD4W X 2020-03-04,0
L09JD4W X 2020-03-05,0
L09JD4W X 2020-03-06,0
L09JD4W X 2020-03-07,0
L09JD4W X 2020-03-08,0
L09JD4W X 2020-03-09,0
L09JD4W X 2020-03-10,0
L09JD4W X 2020-03-11,0
L09JD4W X 2020-03-12,0
L09JD4W X 2020-03-13,0
L09JD4W X 2020-03-14,0
L09JD4W X 2020-03-15,0
L09JD4W X 2020-03-16,0
L09JD4W X 2020-03-17,0
L09JD4W X 2020-03-18,0
L09JD4W X 2020-03-19,0
L09JD4W X 2020-03-20,0
L09JD4W X 2020-03-21,0
L09JD4W X 2020-03-22,0
L09JD4W X 2020-03-23,0
L09JD4W X 2020-03-24,0
L09JD4W X 2020-03-25,0
L09JD4W X 2020-03-26,0
L09JD4W X 2020-03-27,0
L09JD4W X 2020-03-28,0
L09JD4W X 2020-03-29,0
L09JD4W X 2020-03-30,0
L09JD4W X 2020-03-31,0
L09JD4W X 2020-04-01,0
L09JD4W X 2020-04-02,0
L09JD4W X 2020-04-03,0
L09JD4W X 2020-04-04,0
LCD7B05 X 2020-01-02,0
LCD7B05 X 2020-01-03,0
LCD7B05 X 2020-01-04,0
LCD7B05 X 2020-01-05,0
LCD7B05 X 2020-01-06,0
LCD7B05 X 2020-01-07,0
LCD7B05 X 2020-01-08,0
LCD7B05 X 2020-01-09,0
LCD7B05 X 2020-01-10,0
LCD7B05 X 2020-01-11,0
LCD7B05 X 2020-01-12,0
LCD7B05 X 2020-01-13,0
LCD7B05 X 2020-01-14,0
LCD7B05 X 2020-01-15,0
LCD7B05 X 2020-01-16,0
LCD7B05 X 2020-01-17,0
LCD7B05 X 2020-01-18,0
LCD7B05 X 2020-01-19,0
LCD7B05 X 2020-01-20,0
LCD7B05 X 2020-01-21,0
LCD7B05 X 2020-01-22,0
LCD7B05 X 2020-01-23,0
LCD7B05 X 2020-01-24,0
LCD7B05 X 2020-01-25,0
LCD7B05 X 2020-01-26,0
LCD7B05 X 2020-01-27,0
LCD7B05 X 2020-01-28,0
LCD7B05 X 2020-01-29,0
LCD7B05 X 2020-01-30,0
LCD7B05 X 2020-01-31,0
LCD7B05 X 2020-02-01,0
LCD7B05 X 2020-02-02,0
LCD7B05 X 2020-02-03,0
LCD7B05 X 2020-02-04,0
LCD7B05 X 2020-02-05,0
LCD7B05 X 2020-02-06,0
LCD7B05 X 2020-02-07,0
LCD7B05 X 2020-02-08,0
LCD7B05 X 2020-02-09,0
LCD7B05 X 2020-02-10,0
LCD7B05 X 2020-02-11,0
LCD7B05 X 2020-02-12,0
LCD7B05 X 2020-02-13,0
LCD7B05 X 2020-02-14,0
LCD7B05 X 2020-02-15,0
LCD7B05 X 2020-02-16,0
LCD7B05 X 2020-02-17,0
LCD7B05 X 2020-02-18,0
LCD7B05 X 2020-02-19,0
LCD7B05 X 2020-02-20,0
LCD7B05 X 2020-02-21,0
LCD7B05 X 2020-02-22,0
LCD7B05 X 2020-02-23,0
LCD7B05 X 2020-02-24,0
LCD7B05 X 2020-02-25,0
LCD7B05 X 2020-02-26,0
LCD7B05 X 2020-02-27,0
LCD7B05 X 2020-02-28,0
LCD7B05 X 2020-02-29,0
LCD7B05 X 2020-03-01,0
LCD7B05 X 2020-03-02,0
LCD7B05 X 2020-03-03,0
LCD7B05 X 2020-03-04,0
LCD7B05 X 2020-03-05,0
LCD7B05 X 2020-03-06,0
LCD7B05 X 2020-03-07,0
LCD7B05 X 2020-03-08,0
LCD7B05 X 2020-03-09,0
LCD7B05 X 2020-03-10,0
LCD7B05 X 2020-03-11,0
LCD7B05 X 2020-03-12,0
LCD7B05 X 2020-03-13,0
LCD7B05 X 2020-03-14,0
LCD7B05 X 2020-03-15,0
LCD7B05 X 2020-03-16,0
LCD7B05 X 2020-03-17,0
LCD7B05 X 2020-03-18,0
LCD7B05 X 2020-03-19,0
LCD7B05 X 2020-03-20,0
LCD7B05 X 2020-03-21,0
LCD7B05 X 2020-03-22,0
LCD7B05 X 2020-03-23,0
LCD7B05 X 2020-03-24,0
LCD7B05 X 2020-03-25,0
LCD7B05 X 2020-03-26,0
LCD7B05 X 2020-03-27,0
LCD7B05 X 2020-03-28,0
LCD7B05 X 2020-03-29,0
LCD7B05 X 2020-03-30,0
LCD7B05 X 2020-03-31,0
LCD7B05 X 2020-04-01,0
LCD7B05 X 2020-04-02,0
LCD7B05 X 2020-04-03,0
LCD7B05 X 2020-04-04,0
LOSOTRL X 2020-01-02,0
LOSOTRL X 2020-01-03,0
LOSOTRL X 2020-01-04,0
LOSOTRL X 2020-01-05,0
LOSOTRL X 2020-01-06,0
LOSOTRL X 2020-01-07,0
LOSOTRL X 2020-01-08,0
LOSOTRL X 2020-01-09,0
LOSOTRL X 2020-01-10,0
LOSOTRL X 2020-01-11,0
LOSOTRL X 2020-01-12,0
LOSOTRL X 2020-01-13,0
LOSOTRL X 2020-01-14,0
LOSOTRL X 2020-01-15,0
LOSOTRL X 2020-01-16,0
LOSOTRL X 2020-01-17,0
LOSOTRL X 2020-01-18,0
LOSOTRL X 2020-01-19,0
LOSOTRL X 2020-01-20,0
LOSOTRL X 2020-01-21,0
LOSOTRL X 2020-01-22,0
LOSOTRL X 2020-01-23,0
LOSOTRL X 2020-01-24,0
LOSOTRL X 2020-01-25,0
LOSOTRL X 2020-01-26,0
LOSOTRL X 2020-01-27,0
LOSOTRL X 2020-01-28,0
LOSOTRL X 2020-01-29,0
LOSOTRL X 2020-01-30,0
LOSOTRL X 2020-01-31,0
LOSOTRL X 2020-02-01,0
LOSOTRL X 2020-02-02,0
LOSOTRL X 2020-02-03,0
LOSOTRL X 2020-02-04,0
LOSOTRL X 2020-02-05,0
LOSOTRL X 2020-02-06,0
LOSOTRL X 2020-02-07,0
LOSOTRL X 2020-02-08,0
LOSOTRL X 2020-02-09,0
LOSOTRL X 2020-02-10,0
LOSOTRL X 2020-02-11,0
LOSOTRL X 2020-02-12,0
LOSOTRL X 2020-02-13,0
LOSOTRL X 2020-02-14,0
LOSOTRL X 2020-02-15,0
LOSOTRL X 2020-02-16,0
LOSOTRL X 2020-02-17,0
LOSOTRL X 2020-02-18,0
LOSOTRL X 2020-02-19,0
LOSOTRL X 2020-02-20,0
LOSOTRL X 2020-02-21,0
LOSOTRL X 2020-02-22,0
LOSOTRL X 2020-02-23,0
LOSOTRL X 2020-02-24,0
LOSOTRL X 2020-02-25,0
LOSOTRL X 2020-02-26,0
LOSOTRL X 2020-02-27,0
LOSOTRL X 2020-02-28,0
LOSOTRL X 2020-02-29,0
LOSOTRL X 2020-03-01,0
LOSOTRL X 2020-03-02,0
LOSOTRL X 2020-03-03,0
LOSOTRL X 2020-03-04,0
LOSOTRL X 2020-03-05,0
LOSOTRL X 2020-03-06,0
LOSOTRL X 2020-03-07,0
LOSOTRL X 2020-03-08,0
LOSOTRL X 2020-03-09,0
LOSOTRL X 2020-03-10,0
LOSOTRL X 2020-03-11,0
LOSOTRL X 2020-03-12,0
LOSOTRL X 2020-03-13,0
LOSOTRL X 2020-03-14,0
LOSOTRL X 2020-03-15,0
LOSOTRL X 2020-03-16,0
LOSOTRL X 2020-03-17,0
LOSOTRL X 2020-03-18,0
LOSOTRL X 2020-03-19,0
LOSOTRL X 2020-03-20,0
LOSOTRL X 2020-03-21,0
LOSOTRL X 2020-03-22,0
LOSOTRL X 2020-03-23,0
LOSOTRL X 2020-03-24,0
LOSOTRL X 2020-03-25,0
LOSOTRL X 2020-03-26,0
LOSOTRL X 2020-03-27,0
LOSOTRL X 2020-03-28,0
LOSOTRL X 2020-03-29,0
LOSOTRL X 2020-03-30,0
LOSOTRL X 2020-03-31,0
LOSOTRL X 2020-04-01,0
LOSOTRL X 2020-04-02,0
LOSOTRL X 2020-04-03,0
LOSOTRL X 2020-04-04,0
LQ6ITV0 X 2020-01-02,0
LQ6ITV0 X 2020-01-03,0
LQ6ITV0 X 2020-01-04,0
LQ6ITV0 X 2020-01-05,0
LQ6ITV0 X 2020-01-06,0
LQ6ITV0 X 2020-01-07,0
LQ6ITV0 X 2020-01-08,0
LQ6ITV0 X 2020-01-09,0
LQ6ITV0 X 2020-01-10,0
LQ6ITV0 X 2020-01-11,0
LQ6ITV0 X 2020-01-12,0
LQ6ITV0 X 2020-01-13,0
LQ6ITV0 X 2020-01-14,0
LQ6ITV0 X 2020-01-15,0
LQ6ITV0 X 2020-01-16,0
LQ6ITV0 X 2020-01-17,0
LQ6ITV0 X 2020-01-18,0
LQ6ITV0 X 2020-01-19,0
LQ6ITV0 X 2020-01-20,0
LQ6ITV0 X 2020-01-21,0
LQ6ITV0 X 2020-01-22,0
LQ6ITV0 X 2020-01-23,0
LQ6ITV0 X 2020-01-24,0
LQ6ITV0 X 2020-01-25,0
LQ6ITV0 X 2020-01-26,0
LQ6ITV0 X 2020-01-27,0
LQ6ITV0 X 2020-01-28,0
LQ6ITV0 X 2020-01-29,0
LQ6ITV0 X 2020-01-30,0
LQ6ITV0 X 2020-01-31,0
LQ6ITV0 X 2020-02-01,0
LQ6ITV0 X 2020-02-02,0
LQ6ITV0 X 2020-02-03,0
LQ6ITV0 X 2020-02-04,0
LQ6ITV0 X 2020-02-05,0
LQ6ITV0 X 2020-02-06,0
LQ6ITV0 X 2020-02-07,0
LQ6ITV0 X 2020-02-08,0
LQ6ITV0 X 2020-02-09,0
LQ6ITV0 X 2020-02-10,0
LQ6ITV0 X 2020-02-11,0
LQ6ITV0 X 2020-02-12,0
LQ6ITV0 X 2020-02-13,0
LQ6ITV0 X 2020-02-14,0
LQ6ITV0 X 2020-02-15,0
LQ6ITV0 X 2020-02-16,0
LQ6ITV0 X 2020-02-17,0
LQ6ITV0 X 2020-02-18,0
LQ6ITV0 X 2020-02-19,0
LQ6ITV0 X 2020-02-20,0
LQ6ITV0 X 2020-02-21,0
LQ6ITV0 X 2020-02-22,0
LQ6ITV0 X 2020-02-23,0
LQ6ITV0 X 2020-02-24,0
LQ6ITV0 X 2020-02-25,0
LQ6ITV0 X 2020-02-26,0
LQ6ITV0 X 2020-02-27,0
LQ6ITV0 X 2020-02-28,0
LQ6ITV0 X 2020-02-29,0
LQ6ITV0 X 2020-03-01,0
LQ6ITV0 X 2020-03-02,0
LQ6ITV0 X 2020-03-03,0
LQ6ITV0 X 2020-03-04,0
LQ6ITV0 X 2020-03-05,0
LQ6ITV0 X 2020-03-06,0
LQ6ITV0 X 2020-03-07,0
LQ6ITV0 X 2020-03-08,0
LQ6ITV0 X 2020-03-09,0
LQ6ITV0 X 2020-03-10,0
LQ6ITV0 X 2020-03-11,0
LQ6ITV0 X 2020-03-12,0
LQ6ITV0 X 2020-03-13,0
LQ6ITV0 X 2020-03-14,0
LQ6ITV0 X 2020-03-15,0
LQ6ITV0 X 2020-03-16,0
LQ6ITV0 X 2020-03-17,0
LQ6ITV0 X 2020-03-18,0
LQ6ITV0 X 2020-03-19,0
LQ6ITV0 X 2020-03-20,0
LQ6ITV0 X 2020-03-21,0
LQ6ITV0 X 2020-03-22,0
LQ6ITV0 X 2020-03-23,0
LQ6ITV0 X 2020-03-24,0
LQ6ITV0 X 2020-03-25,0
LQ6ITV0 X 2020-03-26,0
LQ6ITV0 X 2020-03-27,0
LQ6ITV0 X 2020-03-28,0
LQ6ITV0 X 2020-03-29,0
LQ6ITV0 X 2020-03-30,0
LQ6ITV0 X 2020-03-31,0
LQ6ITV0 X 2020-04-01,0
LQ6ITV0 X 2020-04-02,0
LQ6ITV0 X 2020-04-03,0
LQ6ITV0 X 2020-04-04,0
LUNFFBL X 2020-01-02,0
LUNFFBL X 2020-01-03,0
LUNFFBL X 2020-01-04,0
LUNFFBL X 2020-01-05,0
LUNFFBL X 2020-01-06,0
LUNFFBL X 2020-01-07,0
LUNFFBL X 2020-01-08,0
LUNFFBL X 2020-01-09,0
LUNFFBL X 2020-01-10,0
LUNFFBL X 2020-01-11,0
LUNFFBL X 2020-01-12,0
LUNFFBL X 2020-01-13,0
LUNFFBL X 2020-01-14,0
LUNFFBL X 2020-01-15,0
LUNFFBL X 2020-01-16,0
LUNFFBL X 2020-01-17,0
LUNFFBL X 2020-01-18,0
LUNFFBL X 2020-01-19,0
LUNFFBL X 2020-01-20,0
LUNFFBL X 2020-01-21,0
LUNFFBL X 2020-01-22,0
LUNFFBL X 2020-01-23,0
LUNFFBL X 2020-01-24,0
LUNFFBL X 2020-01-25,0
LUNFFBL X 2020-01-26,0
LUNFFBL X 2020-01-27,0
LUNFFBL X 2020-01-28,0
LUNFFBL X 2020-01-29,0
LUNFFBL X 2020-01-30,0
LUNFFBL X 2020-01-31,0
LUNFFBL X 2020-02-01,0
LUNFFBL X 2020-02-02,0
LUNFFBL X 2020-02-03,0
LUNFFBL X 2020-02-04,0
LUNFFBL X 2020-02-05,0
LUNFFBL X 2020-02-06,0
LUNFFBL X 2020-02-07,0
LUNFFBL X 2020-02-08,0
LUNFFBL X 2020-02-09,0
LUNFFBL X 2020-02-10,0
LUNFFBL X 2020-02-11,0
LUNFFBL X 2020-02-12,0
LUNFFBL X 2020-02-13,0
LUNFFBL X 2020-02-14,0
LUNFFBL X 2020-02-15,0
LUNFFBL X 2020-02-16,0
LUNFFBL X 2020-02-17,0
LUNFFBL X 2020-02-18,0
LUNFFBL X 2020-02-19,0
LUNFFBL X 2020-02-20,0
LUNFFBL X 2020-02-21,0
LUNFFBL X 2020-02-22,0
LUNFFBL X 2020-02-23,0
LUNFFBL X 2020-02-24,0
LUNFFBL X 2020-02-25,0
LUNFFBL X 2020-02-26,0
LUNFFBL X 2020-02-27,0
LUNFFBL X 2020-02-28,0
LUNFFBL X 2020-02-29,0
LUNFFBL X 2020-03-01,0
LUNFFBL X 2020-03-02,0
LUNFFBL X 2020-03-03,0
LUNFFBL X 2020-03-04,0
LUNFFBL X 2020-03-05,0
LUNFFBL X 2020-03-06,0
LUNFFBL X 2020-03-07,0
LUNFFBL X 2020-03-08,0
LUNFFBL X 2020-03-09,0
LUNFFBL X 2020-03-10,0
LUNFFBL X 2020-03-11,0
